geoRegion,datum,entries,timeframe_all,sumTotal,freq,prct,pop,inz_entries,inzsumTotal,type,type_variant,version,datum_unit,datum_dboardformated,entries_diff_abs,entries_diff_inz,entries_diff_pct,prct_diff,timeframe_2w,timeframe_4w,sum2w,sum4w,mean2w,mean4w,sumTotal_last2w,sumTotal_last4w,inzmean2w,inzmean4w,inzsumTotal_last2w,inzsumTotal_last4w,inzsum2w,inzsum4w,entries_letzter_stand,entries_neu_gemeldet,entries_diff_last_age,entries_diff_last
CHFL,202119,30,TRUE,10328,1,100,8777846,0.34,117.66,COVID19Death,,2023-08-22_06-00-20,isoweek,2021-19,-11,-0.13,-26.8,0,FALSE,FALSE,71,196,35.5,49,NA,NA,0.4,0.56,NA,NA,0.81,2.23,30,0,7,1
CHFL,202120,33,TRUE,10361,1,100,8777846,0.38,118.04,COVID19Death,,2023-08-22_06-00-20,isoweek,2021-20,3,0.04,10,0,FALSE,FALSE,63,174,31.5,43.5,NA,NA,0.36,0.5,NA,NA,0.72,1.98,33,0,7,1
CHFL,202121,19,TRUE,10380,1,100,8777846,0.22,118.25,COVID19Death,,2023-08-22_06-00-20,isoweek,2021-21,-14,-0.16,-42.4,0,FALSE,FALSE,52,123,26,30.75,NA,NA,0.3,0.35,NA,NA,0.59,1.4,19,0,7,1
CHFL,202122,25,TRUE,10405,1,100,8777846,0.28,118.54,COVID19Death,,2023-08-22_06-00-20,isoweek,2021-22,6,0.06,31.6,0,FALSE,FALSE,44,107,22,26.75,NA,NA,0.25,0.3,NA,NA,0.5,1.22,25,0,7,1
CHFL,202123,17,TRUE,10422,1,100,8777846,0.19,118.73,COVID19Death,,2023-08-22_06-00-20,isoweek,2021-23,-8,-0.09,-32,0,FALSE,FALSE,42,94,21,23.5,NA,NA,0.24,0.27,NA,NA,0.48,1.07,17,0,7,1
CHFL,202124,12,TRUE,10434,1,100,8777846,0.14,118.87,COVID19Death,,2023-08-22_06-00-20,isoweek,2021-24,-5,-0.05,-29.4,0,FALSE,FALSE,29,73,14.5,18.25,NA,NA,0.17,0.21,NA,NA,0.33,0.83,12,0,7,1
CHFL,202125,7,TRUE,10441,1,100,8777846,0.08,118.95,COVID19Death,,2023-08-22_06-00-20,isoweek,2021-25,-5,-0.06,-41.7,0,FALSE,FALSE,19,61,9.5,15.25,NA,NA,0.11,0.17,NA,NA,0.22,0.69,7,0,7,1
CHFL,202126,3,TRUE,10444,1,100,8777846,0.03,118.98,COVID19Death,,2023-08-22_06-00-20,isoweek,2021-26,-4,-0.05,-57.1,0,FALSE,FALSE,10,39,5,9.75,NA,NA,0.06,0.11,NA,NA,0.11,0.44,3,0,7,1
CHFL,202127,3,TRUE,10447,1,100,8777846,0.03,119.02,COVID19Death,,2023-08-22_06-00-20,isoweek,2021-27,0,0,0,0,FALSE,FALSE,6,25,3,6.25,NA,NA,0.03,0.07,NA,NA,0.07,0.28,3,0,7,1
CHFL,202128,2,TRUE,10449,1,100,8777846,0.02,119.04,COVID19Death,,2023-08-22_06-00-20,isoweek,2021-28,-1,-0.01,-33.3,0,FALSE,FALSE,5,15,2.5,3.75,NA,NA,0.03,0.04,NA,NA,0.06,0.17,2,0,7,1
CHFL,202129,5,TRUE,10454,1,100,8777846,0.06,119.1,COVID19Death,,2023-08-22_06-00-20,isoweek,2021-29,3,0.04,150,0,FALSE,FALSE,7,13,3.5,3.25,NA,NA,0.04,0.04,NA,NA,0.08,0.15,5,0,7,1
CHFL,202130,11,TRUE,10465,1,100,8777846,0.13,119.22,COVID19Death,,2023-08-22_06-00-20,isoweek,2021-30,6,0.07,120,0,FALSE,FALSE,16,21,8,5.25,NA,NA,0.09,0.06,NA,NA,0.18,0.24,11,0,7,1
CHFL,202131,3,TRUE,10468,1,100,8777846,0.03,119.25,COVID19Death,,2023-08-22_06-00-20,isoweek,2021-31,-8,-0.1,-72.7,0,FALSE,FALSE,14,21,7,5.25,NA,NA,0.08,0.06,NA,NA,0.16,0.24,3,0,7,1
CHFL,202132,15,TRUE,10483,1,100,8777846,0.17,119.43,COVID19Death,,2023-08-22_06-00-20,isoweek,2021-32,12,0.14,400,0,FALSE,FALSE,18,34,9,8.5,NA,NA,0.1,0.1,NA,NA,0.21,0.39,15,0,7,1
CHFL,202133,25,TRUE,10508,1,100,8777846,0.28,119.71,COVID19Death,,2023-08-22_06-00-20,isoweek,2021-33,10,0.11,66.7,0,FALSE,FALSE,40,54,20,13.5,NA,NA,0.23,0.15,NA,NA,0.46,0.62,25,0,7,1
CHFL,202134,42,TRUE,10550,1,100,8777846,0.48,120.19,COVID19Death,,2023-08-22_06-00-20,isoweek,2021-34,17,0.2,68,0,FALSE,FALSE,67,85,33.5,21.25,NA,NA,0.38,0.24,NA,NA,0.76,0.97,42,0,7,1
CHFL,202135,53,TRUE,10603,1,100,8777846,0.6,120.79,COVID19Death,,2023-08-22_06-00-20,isoweek,2021-35,11,0.12,26.2,0,FALSE,FALSE,95,135,47.5,33.75,NA,NA,0.54,0.38,NA,NA,1.08,1.54,53,0,7,1
CHFL,202136,56,TRUE,10659,1,100,8777846,0.64,121.43,COVID19Death,,2023-08-22_06-00-20,isoweek,2021-36,3,0.04,5.7,0,FALSE,FALSE,109,176,54.5,44,NA,NA,0.62,0.5,NA,NA,1.24,2.01,56,0,7,1
CHFL,202137,42,TRUE,10701,1,100,8777846,0.48,121.91,COVID19Death,,2023-08-22_06-00-20,isoweek,2021-37,-14,-0.16,-25,0,FALSE,FALSE,98,193,49,48.25,NA,NA,0.56,0.55,NA,NA,1.12,2.2,42,0,7,1
CHFL,202138,42,TRUE,10743,1,100,8777846,0.48,122.39,COVID19Death,,2023-08-22_06-00-20,isoweek,2021-38,0,0,0,0,FALSE,FALSE,84,193,42,48.25,NA,NA,0.48,0.55,NA,NA,0.96,2.2,42,0,7,1
CHFL,202139,35,TRUE,10778,1,100,8777846,0.4,122.79,COVID19Death,,2023-08-22_06-00-20,isoweek,2021-39,-7,-0.08,-16.7,0,FALSE,FALSE,77,175,38.5,43.75,NA,NA,0.44,0.5,NA,NA,0.88,1.99,35,0,7,1
CHFL,202140,31,TRUE,10809,1,100,8777846,0.35,123.14,COVID19Death,,2023-08-22_06-00-20,isoweek,2021-40,-4,-0.05,-11.4,0,FALSE,FALSE,66,150,33,37.5,NA,NA,0.38,0.43,NA,NA,0.75,1.71,31,0,7,1
CHFL,202141,32,TRUE,10841,1,100,8777846,0.36,123.5,COVID19Death,,2023-08-22_06-00-20,isoweek,2021-41,1,0.01,3.2,0,FALSE,FALSE,63,140,31.5,35,NA,NA,0.36,0.4,NA,NA,0.72,1.59,32,0,7,1
CHFL,202142,34,TRUE,10875,1,100,8777846,0.39,123.89,COVID19Death,,2023-08-22_06-00-20,isoweek,2021-42,2,0.03,6.2,0,FALSE,FALSE,66,132,33,33,NA,NA,0.38,0.38,NA,NA,0.75,1.5,34,0,7,1
CHFL,202143,45,TRUE,10920,1,100,8777846,0.51,124.4,COVID19Death,,2023-08-22_06-00-20,isoweek,2021-43,11,0.12,32.4,0,FALSE,FALSE,79,142,39.5,35.5,NA,NA,0.45,0.4,NA,NA,0.9,1.62,45,0,7,1
CHFL,202144,34,TRUE,10954,1,100,8777846,0.39,124.79,COVID19Death,,2023-08-22_06-00-20,isoweek,2021-44,-11,-0.12,-24.4,0,FALSE,FALSE,79,145,39.5,36.25,NA,NA,0.45,0.41,NA,NA,0.9,1.65,34,0,7,1
CHFL,202145,61,TRUE,11015,1,100,8777846,0.69,125.49,COVID19Death,,2023-08-22_06-00-20,isoweek,2021-45,27,0.3,79.4,0,FALSE,FALSE,95,174,47.5,43.5,NA,NA,0.54,0.5,NA,NA,1.08,1.98,61,0,7,1
CHFL,202146,80,TRUE,11095,1,100,8777846,0.91,126.4,COVID19Death,,2023-08-22_06-00-20,isoweek,2021-46,19,0.22,31.1,0,FALSE,FALSE,141,220,70.5,55,NA,NA,0.8,0.63,NA,NA,1.61,2.51,80,0,7,1
CHFL,202147,115,TRUE,11210,1,100,8777846,1.31,127.71,COVID19Death,,2023-08-22_06-00-20,isoweek,2021-47,35,0.4,43.8,0,FALSE,FALSE,195,290,97.5,72.5,NA,NA,1.11,0.83,NA,NA,2.22,3.3,115,0,7,1
CHFL,202148,177,TRUE,11387,1,100,8777846,2.02,129.72,COVID19Death,,2023-08-22_06-00-20,isoweek,2021-48,62,0.71,53.9,0,FALSE,FALSE,292,433,146,108.25,NA,NA,1.66,1.23,NA,NA,3.33,4.93,177,0,7,1
CHFL,202149,192,TRUE,11579,1,100,8777846,2.19,131.91,COVID19Death,,2023-08-22_06-00-20,isoweek,2021-49,15,0.17,8.5,0,FALSE,FALSE,369,564,184.5,141,NA,NA,2.1,1.61,NA,NA,4.2,6.43,192,0,7,1
